,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price
217,AAPL,2025-03-28,165.0,0.07,put,154,1698,0.67454,-0.00963,0.00109,-0.03037,0.00908,-0.00058,0.021917808219178082,0.021772515104579226,0.07
218,AAPL,2025-03-28,167.5,45.6,call,11,25,0.7625,0.97529,0.00216,-0.09686,0.02037,0.04432,0.021917808219178082,48.01911350282319,48.07320703418412
219,AAPL,2025-03-28,167.5,0.1,put,23,132,0.64939,-0.0111,0.00128,-0.03308,0.01028,-0.00067,0.021917808219178082,0.02504865792184241,0.1
220,AAPL,2025-03-28,170.0,45.23,call,4,21,0.74329,0.97076,0.00255,-0.10651,0.02345,0.04473,0.021917808219178082,45.5430832211909,45.60228922937845
221,AAPL,2025-03-28,170.0,0.1,put,465,910,0.62287,-0.01267,0.00149,-0.03557,0.01153,-0.00077,0.021917808219178082,0.028298485913384908,0.1
222,AAPL,2025-03-28,172.5,42.7,call,4,20,0.27571,1.0,0.0,-0.02044,0.0,0.0472,0.021917808219178082,42.92894307695329,42.92894307695329
223,AAPL,2025-03-28,172.5,0.14,put,79,248,0.59543,-0.01439,0.00174,-0.03793,0.01287,-0.00087,0.021917808219178082,0.031598272148416706,0.14
224,AAPL,2025-03-28,175.0,40.15,call,4,6,0.25856,1.0,0.0,-0.02074,0.0,0.04789,0.021917808219178082,40.43168130322036,40.43168130322036
225,AAPL,2025-03-28,175.0,0.14,put,47,2640,0.57393,-0.01729,0.00212,-0.04277,0.01506,-0.00104,0.021917808219178082,0.03864764302110624,0.14
226,AAPL,2025-03-28,177.5,37.65,call,4,5,0.6186,0.96631,0.00344,-0.10168,0.02636,0.04653,0.021917808219178082,38.04472768282062,38.10141432706802
227,AAPL,2025-03-28,177.5,0.16,put,365,288,0.55,-0.02041,0.00254,-0.04716,0.01734,-0.00123,0.021917808219178082,0.04577768030104856,0.16
228,AAPL,2025-03-28,180.0,34.9,call,6,61,0.58491,0.96282,0.00394,-0.10395,0.02858,0.047,0.021917808219178082,35.55432250461044,34.9
229,AAPL,2025-03-28,180.0,0.17,put,192,2170,0.52912,-0.02484,0.00312,-0.05349,0.02046,-0.0015,0.021917808219178082,0.05697664526092927,0.17
230,AAPL,2025-03-28,182.5,30.05,call,6,8,0.56906,0.954,0.00482,-0.11705,0.03396,0.04715,0.021917808219178082,33.092651108552275,33.156817759051755
231,AAPL,2025-03-28,182.5,0.23,put,5,196,0.50534,-0.02963,0.00379,-0.05914,0.02371,-0.00178,0.021917808219178082,0.06833477559337853,0.23
232,AAPL,2025-03-28,185.0,29.32,call,4,26,0.54086,0.94696,0.00568,-0.12344,0.03805,0.04741,0.021917808219178082,30.61703015503764,30.683974291471632
233,AAPL,2025-03-28,185.0,0.24,put,206,1352,0.48293,-0.03595,0.00465,-0.06621,0.02781,-0.00216,0.021917808219178082,0.08414168145229128,0.24
234,AAPL,2025-03-28,187.5,25.15,call,6,27,0.51052,0.93919,0.0067,-0.1288,0.04238,0.04763,0.021917808219178082,28.141012020511027,28.21007006400936
235,AAPL,2025-03-28,187.5,0.3,put,17,1378,0.46067,-0.04392,0.00573,-0.07423,0.03273,-0.00264,0.021917808219178082,0.1045770594409241,0.3
236,AAPL,2025-03-28,190.0,22.75,call,14,99,0.47851,0.93042,0.00793,-0.13327,0.04705,0.04779,0.021917808219178082,25.66500548426137,22.75
237,AAPL,2025-03-28,190.0,0.38,put,275,2885,0.44284,-0.05571,0.00721,-0.08614,0.03956,-0.00335,0.021917808219178082,0.139269339331082,0.38
238,AAPL,2025-03-28,192.5,20.8,call,81,57,0.45427,0.91618,0.00963,-0.14375,0.05421,0.04762,0.021917808219178082,23.215606926784147,20.8
239,AAPL,2025-03-28,192.5,0.45,put,207,704,0.4244,-0.07053,0.00904,-0.09905,0.04754,-0.00424,0.021917808219178082,0.18492424403995233,0.45
240,AAPL,2025-03-28,195.0,18.35,call,10,54,0.43095,0.8979,0.01174,-0.1556,0.06273,0.0472,0.021917808219178082,20.783027083533113,18.35
241,AAPL,2025-03-28,195.0,0.61,put,424,2939,0.40778,-0.09047,0.01136,-0.11466,0.05739,-0.00544,0.021917808219178082,0.2526062005141121,0.61
242,AAPL,2025-03-28,197.5,15.8,call,48,99,0.4154,0.87061,0.01442,-0.1742,0.07423,0.04624,0.021917808219178082,18.404260094879646,15.8
243,AAPL,2025-03-28,197.5,0.83,put,312,769,0.39223,-0.11662,0.0142,-0.13231,0.06902,-0.00702,0.021917808219178082,0.3504589973604073,0.83
244,AAPL,2025-03-28,200.0,14.0,call,117,287,0.39619,0.83866,0.01754,-0.19009,0.08613,0.04499,0.021917808219178082,16.04805306479156,14.0
245,AAPL,2025-03-28,200.0,1.09,put,5591,4276,0.37927,-0.15145,0.01757,-0.15271,0.08261,-0.00912,0.021917808219178082,0.49984326724838013,1.09
246,AAPL,2025-03-28,202.5,11.95,call,271,90,0.38309,0.79523,0.02105,-0.2101,0.09996,0.04304,0.021917808219178082,13.781508550130553,11.95
247,AAPL,2025-03-28,202.5,1.47,put,752,1092,0.36677,-0.19528,0.02137,-0.17306,0.09715,-0.01177,0.021917808219178082,0.7122229297096858,1.47
248,AAPL,2025-03-28,205.0,10.2,call,264,846,0.37028,0.74243,0.02476,-0.22793,0.11364,0.04052,0.021917808219178082,11.600817117273806,10.2
249,AAPL,2025-03-28,205.0,1.95,put,3743,2430,0.35732,-0.25071,0.0253,-0.19362,0.11204,-0.01514,0.021917808219178082,1.0315954396246525,1.95
250,AAPL,2025-03-28,207.5,8.2,call,356,576,0.3622,0.6779,0.02812,-0.24475,0.12624,0.03726,0.021917808219178082,9.57590662987485,8.2
251,AAPL,2025-03-28,207.5,2.59,put,766,3446,0.34757,-0.31604,0.02907,-0.20936,0.12524,-0.01912,0.021917808219178082,1.4676404691325544,2.59
252,AAPL,2025-03-28,210.0,6.5,call,781,1190,0.35077,0.60592,0.03116,-0.25211,0.13547,0.03353,0.021917808219178082,7.66689518579966,6.5
253,AAPL,2025-03-28,210.0,3.39,put,5655,9944,0.33873,-0.39119,0.0322,-0.21869,0.13519,-0.02373,0.021917808219178082,2.0638719966847674,3.39
254,AAPL,2025-03-28,212.5,5.02,call,2848,691,0.34254,0.52593,0.03301,-0.25271,0.14015,0.02927,0.021917808219178082,5.971947947529898,5.02
255,AAPL,2025-03-28,212.5,4.37,put,2002,10099,0.32912,-0.47392,0.03436,-0.21815,0.14015,-0.02882,0.021917808219178082,2.8363266570198817,4.37
256,AAPL,2025-03-28,215.0,3.75,call,5588,3615,0.33354,0.44173,0.03361,-0.24242,0.13895,0.02471,0.021917808219178082,4.477012255956566,3.75
257,AAPL,2025-03-28,215.0,5.68,put,2253,2541,0.32013,-0.56158,0.03498,-0.20729,0.13877,-0.03426,0.021917808219178082,3.8314605383154827,5.68
258,AAPL,2025-03-28,217.5,2.67,call,2711,3174,0.32425,0.35653,0.03266,-0.22149,0.13126,0.02004,0.021917808219178082,3.2083850067590305,2.67
259,AAPL,2025-03-28,217.5,7.15,put,252,1319,0.31418,-0.64848,0.03354,-0.18796,0.1306,-0.03973,0.021917808219178082,5.1040671787692276,7.15
260,AAPL,2025-03-28,220.0,1.86,call,9141,10047,0.31723,0.27602,0.02993,-0.19341,0.11768,0.01558,0.021917808219178082,2.2075461655607427,1.86
261,AAPL,2025-03-28,220.0,8.75,put,543,3892,0.3087,-0.72992,0.03043,-0.16023,0.11642,-0.04494,0.021917808219178082,6.627516539513209,8.75
262,AAPL,2025-03-28,222.5,1.23,call,980,3039,0.31159,0.20455,0.02587,-0.16065,0.09989,0.01158,0.021917808219178082,1.4526939003565715,1.23
263,AAPL,2025-03-28,222.5,11.15,put,133,1060,0.30184,-0.8034,0.02608,-0.12568,0.09755,-0.04974,0.021917808219178082,8.370878851693504,11.15
264,AAPL,2025-03-28,225.0,0.82,call,2917,8293,0.3087,0.14631,0.0211,-0.1282,0.08073,0.00831,0.021917808219178082,0.9264281221776116,0.82
265,AAPL,2025-03-28,225.0,12.7,put,186,2800,0.30062,-0.86038,0.02099,-0.09434,0.07821,-0.05364,0.021917808219178082,10.373725749648202,12.7
266,AAPL,2025-03-28,227.5,0.53,call,1926,2858,0.309,0.10252,0.01643,-0.09972,0.06291,0.00583,0.021917808219178082,0.582822472837222,0.53
267,AAPL,2025-03-28,227.5,15.05,put,437,440,0.29056,-0.91164,0.01566,-0.05715,0.05639,-0.05722,0.021917808219178082,12.479754124501284,15.05
268,AAPL,2025-03-28,230.0,0.33,call,1056,4705,0.30976,0.0698,0.01229,-0.07477,0.04717,0.00398,0.021917808219178082,0.35580412786458027,0.33
269,AAPL,2025-03-28,230.0,17.52,put,118,2961,0.30611,-0.93261,0.0121,-0.04467,0.0459,-0.0591,0.021917808219178082,14.846662757076103,17.52
270,AAPL,2025-03-28,232.5,0.21,call,1080,2025,0.3151,0.04859,0.00909,-0.05711,0.03549,0.00277,0.021917808219178082,0.22571020168688882,0.21
271,AAPL,2025-03-28,232.5,19.8,put,13,403,0.33232,-0.94178,0.00994,-0.04194,0.04096,-0.06031,0.021917808219178082,17.29560118961828,19.8
272,AAPL,2025-03-28,235.0,0.14,call,1430,5616,0.32196,0.03416,0.00668,-0.04377,0.02667,0.00195,0.021917808219178082,0.1454996491240994,0.14
273,AAPL,2025-03-28,235.0,22.65,put,23,4650,0.34498,-0.95521,0.00778,-0.03061,0.03325,-0.06176,0.021917808219178082,19.713384696328035,22.65
274,AAPL,2025-03-28,237.5,0.1,call,996,1948,0.33263,0.0253,0.00504,-0.03519,0.02078,0.00144,0.021917808219178082,0.10065545012372112,0.1
275,AAPL,2025-03-28,237.5,25.33,put,6,353,0.1702,-1.0,0.0,0.02814,0.0,-0.06499,0.021917808219178082,21.999937379998954,25.33
276,AAPL,2025-03-28,240.0,0.09,call,1571,4337,0.34223,0.01861,0.00378,-0.0279,0.01603,0.00106,0.021917808219178082,0.06897098914289801,0.09
277,AAPL,2025-03-28,240.0,25.5,put,10,2589,0.39818,-0.96262,0.00582,-0.02963,0.02871,-0.06355,0.021917808219178082,24.674931811158444,25.5
278,AAPL,2025-03-28,242.5,0.09,call,153,1050,0.35275,0.01401,0.00288,-0.02252,0.01257,0.0008,0.021917808219178082,0.04869889247843329,0.09
279,AAPL,2025-03-28,242.5,30.0,put,1,3,0.2045,-1.0,0.0,0.02873,0.0,-0.06636,0.021917808219178082,26.994462387695165,26.994462387695165
280,AAPL,2025-03-28,245.0,0.05,call,571,4984,0.35732,0.0096,0.00205,-0.01642,0.00906,0.00055,0.021917808219178082,0.03039511515567961,0.05
281,AAPL,2025-03-28,245.0,32.65,put,22,52,0.4436,-0.96948,0.00442,-0.02561,0.0243,-0.06531,0.021917808219178082,29.635748965401234,32.65
282,AAPL,2025-03-28,247.5,0.04,call,38,1079,0.37973,0.00911,0.00184,-0.01664,0.00865,0.00052,0.021917808219178082,0.028967677886861498,0.04
284,AAPL,2025-03-28,250.0,0.03,call,116,7517,0.40168,0.00866,0.00166,-0.01683,0.00827,0.00049,0.021917808219178082,0.0277033562419986,0.03
286,AAPL,2025-03-28,252.5,0.03,call,7,348,0.4093,0.00655,0.00127,-0.0134,0.00647,0.00037,0.021917808219178082,0.019586375389199606,0.03
288,AAPL,2025-03-28,255.0,0.03,call,56,6603,0.43004,0.00627,0.00117,-0.01354,0.00622,0.00036,0.021917808219178082,0.01886822656328746,0.03
290,AAPL,2025-03-28,257.5,0.03,call,0,369,0.45031,0.00601,0.00107,-0.01364,0.00599,0.00034,0.021917808219178082,0.018177054854889185,0.03
292,AAPL,2025-03-28,260.0,0.01,call,356,14233,0.42104,0.00233,0.00049,-0.00545,0.00256,0.00013,0.021917808219178082,0.005370241748760052,0.01
294,AAPL,2025-03-28,262.5,0.02,call,3,46,0.43918,0.00224,0.00045,-0.00549,0.00248,0.00013,0.021917808219178082,0.005191739515086835,0.0051925001049257955
296,AAPL,2025-03-28,265.0,0.02,call,6,4555,0.45702,0.00216,0.00042,-0.00553,0.0024,0.00012,0.021917808219178082,0.005025226699476859,0.02
298,AAPL,2025-03-28,270.0,0.01,call,2,2415,0.49192,0.00202,0.00037,-0.00559,0.00225,0.00012,0.021917808219178082,0.004731520887909679,0.01
300,AAPL,2025-03-28,275.0,0.01,call,4,648,0.52592,0.0019,0.00033,-0.00565,0.00213,0.00011,0.021917808219178082,0.004488123736181238,0.01
302,AAPL,2025-03-28,280.0,0.01,call,1,1203,0.55915,0.0018,0.00029,-0.00571,0.00203,0.0001,0.021917808219178082,0.0042899348493125045,0.01
304,AAPL,2025-03-28,285.0,0.01,call,0,300,0.59162,0.00171,0.00026,-0.00576,0.00193,0.0001,0.021917808219178082,0.004123187597917799,0.01
306,AAPL,2025-03-28,290.0,0.01,call,3,343,0.62332,0.00163,0.00024,-0.00582,0.00185,9e-05,0.021917808219178082,0.0039768551124192975,0.01
308,AAPL,2025-03-28,295.0,0.01,call,0,79,0.65427,0.00156,0.00022,-0.00586,0.00178,9e-05,0.021917808219178082,0.0038455045588369763,0.01
310,AAPL,2025-03-28,300.0,0.01,call,0,91,0.6846,0.0015,0.0002,-0.00591,0.00172,8e-05,0.021917808219178082,0.0037332816874453556,0.01
312,AAPL,2025-03-28,305.0,0.02,call,0,42,0.71433,0.00144,0.00019,-0.00596,0.00166,8e-05,0.021917808219178082,0.0036360638527223044,0.0036364001886286814
314,AAPL,2025-03-28,310.0,0.02,call,0,701,0.74329,0.00139,0.00017,-0.00599,0.0016,8e-05,0.021917808219178082,0.0035385308987163216,0.02
316,AAPL,2025-03-28,315.0,0.01,call,0,248,0.7718,0.00134,0.00016,-0.00603,0.00155,8e-05,0.021917808219178082,0.0034587043290282837,0.01
318,AAPL,2025-03-28,320.0,0.02,call,0,6,0.79969,0.0013,0.00015,-0.00607,0.00151,7e-05,0.021917808219178082,0.003382627691582693,0.0033829084496810945
320,AAPL,2025-03-28,325.0,0.01,call,0,213,0.82713,0.00126,0.00014,-0.00611,0.00147,7e-05,0.021917808219178082,0.0033179659382152338,0.01
322,AAPL,2025-03-28,330.0,0.01,call,0,221,0.85396,0.00123,0.00014,-0.00614,0.00143,7e-05,0.021917808219178082,0.0032535354527033766,0.01
324,AAPL,2025-04-04,100.0,113.6,call,0,2,0.47243,1.0,0.0,-0.01184,0.0,0.04648,0.0410958904109589,115.44527398071374,115.44527398071374
326,AAPL,2025-04-04,110.0,108.45,call,0,6,1.40638,0.99012,0.00041,-0.06283,0.01211,0.05004,0.0410958904109589,105.59841282681674,105.66451743324633
327,AAPL,2025-04-04,110.0,0.02,put,6,171,1.0003,-0.00076,6e-05,-0.0035,0.0012,-8e-05,0.0410958904109589,0.003653202312945386,0.02
328,AAPL,2025-04-04,120.0,99.3,call,0,12,0.38859,1.0,0.0,-0.01421,0.0,0.05578,0.0410958904109589,95.48632767822374,95.48632767822374
329,AAPL,2025-04-04,120.0,0.02,put,5,24,0.87576,-0.00086,7e-05,-0.00346,0.00135,-9e-05,0.0410958904109589,0.003580261656629724,0.0035805158552073444
330,AAPL,2025-04-04,130.0,88.75,call,0,8,0.34666,1.0,0.0,-0.01539,0.0,0.06043,0.0410958904109589,85.50685452697911,85.50685452697911
331,AAPL,2025-04-04,130.0,0.03,put,783,106,0.86783,-0.00314,0.00024,-0.01108,0.00437,-0.00033,0.0410958904109589,0.01713244965235572,0.03
332,AAPL,2025-04-04,140.0,72.82,call,7,4,0.97438,0.98229,0.00098,-0.07353,0.02004,0.06318,0.0410958904109589,75.69996330344671,75.77952396487862
333,AAPL,2025-04-04,140.0,0.06,put,5,422,0.766,-0.00434,0.00036,-0.01306,0.00585,-0.00045,0.0410958904109589,0.02163560431838696,0.06
334,AAPL,2025-04-04,145.0,69.15,call,0,19,0.28378,1.0,0.0,-0.01717,0.0,0.0674,0.0410958904109589,70.53764480011475,70.53764480011475
335,AAPL,2025-04-04,145.0,0.07,put,71,97,0.73582,-0.00613,0.00051,-0.01705,0.00795,-0.00064,0.0410958904109589,0.03151063160847267,0.07
336,AAPL,2025-04-04,150.0,61.05,call,0,5,0.84618,0.97802,0.00135,-0.07707,0.02407,0.06739,0.0410958904109589,65.7372794211588,65.8208315033031
338,AAPL,2025-04-04,155.0,59.0,call,0,10,0.55808,0.99658,0.0004,-0.02603,0.00473,0.07169,0.0410958904109589,60.56858331497705,60.584119156597346
339,AAPL,2025-04-04,155.0,0.12,put,8,138,0.66479,-0.01098,0.00095,-0.02565,0.01327,-0.00114,0.0410958904109589,0.05710619053106303,0.12
340,AAPL,2025-04-04,160.0,53.75,call,0,7,0.84634,0.95163,0.00259,-0.13239,0.0461,0.06919,0.0410958904109589,56.093521644195164,56.23008132263795
341,AAPL,2025-04-04,160.0,0.17,put,18,317,0.62531,-0.0142,0.00126,-0.03011,0.01658,-0.00148,0.0410958904109589,0.07284952423566549,0.17
342,AAPL,2025-04-04,165.0,51.55,call,0,25,0.19993,1.0,0.0,-0.01953,0.0,0.07669,0.0410958904109589,50.57869849764245,50.57869849764245
343,AAPL,2025-04-04,165.0,0.19,put,9,1025,0.58186,-0.01783,0.00164,-0.03403,0.02016,-0.00185,0.0410958904109589,0.0883912147991448,0.19
344,AAPL,2025-04-04,170.0,43.45,call,18,33,0.71311,0.93892,0.00369,-0.13476,0.05544,0.07254,0.0410958904109589,46.16285009283831,46.299330559137786
345,AAPL,2025-04-04,170.0,0.24,put,41,298,0.53994,-0.02285,0.00219,-0.0389,0.02487,-0.00237,0.0410958904109589,0.10976088113638216,0.24
346,AAPL,2025-04-04,175.0,36.95,call,0,31,0.55412,0.95615,0.00365,-0.08899,0.04261,0.07678,0.0410958904109589,40.86532417561037,40.95984567042856
347,AAPL,2025-04-04,175.0,0.33,put,32,494,0.50397,-0.031,0.00302,-0.04675,0.03209,-0.00321,0.0410958904109589,0.1484291224530656,0.33
348,AAPL,2025-04-04,180.0,33.19,call,1,128,0.50717,0.94496,0.00478,-0.09607,0.05109,0.07795,0.0410958904109589,35.92891384966538,33.19
349,AAPL,2025-04-04,180.0,0.39,put,408,547,0.46906,-0.0428,0.00423,-0.05652,0.04179,-0.00442,0.0410958904109589,0.2054716606299758,0.39
350,AAPL,2025-04-04,185.0,29.3,call,10,71,0.46891,0.92631,0.00649,-0.10837,0.06411,0.07835,0.0410958904109589,31.04517078545564,29.3
351,AAPL,2025-04-04,185.0,0.55,put,56,794,0.434,-0.05967,0.00595,-0.06793,0.05444,-0.00616,0.0410958904109589,0.28758309153786765,0.55
352,AAPL,2025-04-04,190.0,24.9,call,11,103,0.42744,0.90163,0.00884,-0.11996,0.07959,0.07813,0.0410958904109589,26.18731219346796,24.9
353,AAPL,2025-04-04,190.0,0.76,put,256,7913,0.4029,-0.08627,0.00851,-0.08332,0.07223,-0.0089,0.0410958904109589,0.42852333143077104,0.76
354,AAPL,2025-04-04,192.5,21.15,call,51,23,0.40915,0.88426,0.01038,-0.12745,0.0895,0.0775,0.0410958904109589,23.793822369001873,23.912648717912667
355,AAPL,2025-04-04,192.5,0.96,put,29,16,0.3904,-0.10568,0.01019,-0.09351,0.08385,-0.01091,0.0410958904109589,0.5435685486171469,0.5461244079327446
356,AAPL,2025-04-04,195.0,19.5,call,56,254,0.40808,0.85381,0.01223,-0.14548,0.1052,0.07547,0.0410958904109589,21.55397082716337,19.5
357,AAPL,2025-04-04,195.0,1.17,put,655,1472,0.37668,-0.12847,0.01214,-0.10332,0.09631,-0.01326,0.0410958904109589,0.6812056541537181,1.17
358,AAPL,2025-04-04,197.5,18.5,call,2,30,0.39223,0.82677,0.01423,-0.15442,0.11756,0.07383,0.0410958904109589,19.25182089003792,19.378680763792826
359,AAPL,2025-04-04,197.5,1.46,put,82,82,0.36296,-0.15605,0.01437,-0.11318,0.10986,-0.01611,0.0410958904109589,0.8552079796550451,1.46
360,AAPL,2025-04-04,200.0,15.15,call,49,296,0.37882,0.79333,0.01642,-0.16422,0.13105,0.07151,0.0410958904109589,17.01947074933119,15.15
361,AAPL,2025-04-04,200.0,1.86,put,1449,4039,0.35732,-0.19422,0.01677,-0.12756,0.12625,-0.02009,0.0410958904109589,1.1531153656500344,1.86
362,AAPL,2025-04-04,202.5,12.9,call,62,38,0.36571,0.75398,0.01877,-0.17302,0.14462,0.06857,0.0410958904109589,14.853204339235532,14.974547592084916
363,AAPL,2025-04-04,202.5,2.33,put,63,235,0.34681,-0.23566,0.01933,-0.13789,0.14127,-0.02441,0.0410958904109589,1.4799931367574288,2.33
364,AAPL,2025-04-04,205.0,10.9,call,95,94,0.35946,0.70523,0.0209,-0.18383,0.15832,0.0646,0.0410958904109589,12.85549544535803,10.9
365,AAPL,2025-04-04,205.0,2.94,put,522,5706,0.33934,-0.28535,0.02181,-0.14808,0.15593,-0.02961,0.0410958904109589,1.9308798813596297,2.94
366,AAPL,2025-04-04,207.5,9.05,call,210,107,0.34299,0.65468,0.02341,-0.18607,0.16918,0.06048,0.0410958904109589,10.821919342203273,9.05
367,AAPL,2025-04-04,207.5,3.55,put,318,138,0.33278,-0.34165,0.02403,-0.15587,0.1685,-0.03553,0.0410958904109589,2.5074376963456544,3.55
368,AAPL,2025-04-04,210.0,7.75,call,235,652,0.33553,0.59477,0.02517,-0.18967,0.17793,0.05529,0.0410958904109589,9.036346618964927,7.75
369,AAPL,2025-04-04,210.0,4.4,put,511,1752,0.3244,-0.40299,0.026,-0.15883,0.17768,-0.042,0.0410958904109589,3.1888453397372274,4.4
370,AAPL,2025-04-04,212.5,6.25,call,910,320,0.3247,0.53052,0.02669,-0.18701,0.18258,0.04964,0.0410958904109589,7.3399550545561,6.25
371,AAPL,2025-04-04,212.5,5.5,put,277,307,0.31586,-0.4694,0.02744,-0.15713,0.18258,-0.04905,0.0410958904109589,4.015043816814369,5.5
372,AAPL,2025-04-04,215.0,5.0,call,1458,1523,0.32028,0.46313,0.02702,-0.18286,0.18234,0.04355,0.0410958904109589,5.912717225154921,5.0
373,AAPL,2025-04-04,215.0,6.7,put,1956,2975,0.309,-0.53919,0.02799,-0.15122,0.18224,-0.05652,0.0410958904109589,5.035682454022407,6.7
374,AAPL,2025-04-04,217.5,3.81,call,410,202,0.31114,0.3938,0.02694,-0.17108,0.17659,0.03723,0.0410958904109589,4.579291544063011,3.81
375,AAPL,2025-04-04,217.5,8.4,put,248,67,0.29955,-0.61118,0.02788,-0.13866,0.17596,-0.06427,0.0410958904109589,6.1921773828429,8.4
376,AAPL,2025-04-04,220.0,2.9,call,833,3340,0.30565,0.32681,0.02571,-0.15675,0.16558,0.03102,0.0410958904109589,3.49117515763929,2.9
377,AAPL,2025-04-04,220.0,9.8,put,113,3464,0.29132,-0.68224,0.02666,-0.12189,0.16366,-0.07202,0.0410958904109589,7.5609217517096,9.8
378,AAPL,2025-04-04,222.5,2.12,call,282,291,0.30199,0.26489,0.02362,-0.13994,0.15032,0.02523,0.0410958904109589,2.612447089380126,2.12
379,AAPL,2025-04-04,222.5,11.22,put,76,37,0.27333,-0.75826,0.02488,-0.09472,0.14326,-0.08028,0.0410958904109589,8.976575793795604,9.052041866494044
380,AAPL,2025-04-04,225.0,1.56,call,1198,2533,0.2962,0.20706,0.02102,-0.11933,0.13119,0.01979,0.0410958904109589,1.871828562804069,1.56
381,AAPL,2025-04-04,225.0,13.3,put,44,1296,0.28873,-0.79939,0.02116,-0.08758,0.12874,-0.08538,0.0410958904109589,11.067039263713468,13.3
382,AAPL,2025-04-04,227.5,1.09,call,117,413,0.29239,0.15787,0.01797,-0.09906,0.1107,0.01514,0.0410958904109589,1.3157710907191529,1.09
383,AAPL,2025-04-04,227.5,15.65,put,11,5,0.28949,-0.84469,0.01796,-0.07011,0.10952,-0.09085,0.0410958904109589,13.074352349896515,13.157688271774756
384,AAPL,2025-04-04,230.0,0.76,call,885,3664,0.29132,0.1188,0.01485,-0.08103,0.09117,0.01141,0.0410958904109589,0.9215234409746671,0.76
385,AAPL,2025-04-04,230.0,17.55,put,44,5449,0.27699,-0.89348,0.01445,-0.04409,0.08433,-0.09665,0.0410958904109589,15.071254776767091,17.55
386,AAPL,2025-04-04,232.5,0.53,call,131,105,0.29132,0.08803,0.01195,-0.06498,0.07332,0.00847,0.0410958904109589,0.6382134996229425,0.53
387,AAPL,2025-04-04,232.5,20.2,put,4,3,0.21998,-0.96482,0.00768,0.00361,0.03562,-0.10465,0.0410958904109589,16.97234910459315,17.009094240404593
388,AAPL,2025-04-04,235.0,0.37,call,441,3160,0.29086,0.06356,0.00933,-0.05049,0.05719,0.00613,0.0410958904109589,0.42995278484616506,0.37
389,AAPL,2025-04-04,235.0,22.34,put,25,1036,0.31083,-0.92269,0.01015,-0.03486,0.06649,-0.1018,0.0410958904109589,19.842408249868015,22.34
390,AAPL,2025-04-04,237.5,0.24,call,86,36,0.29711,0.04874,0.00741,-0.04173,0.04639,0.0047,0.0410958904109589,0.3161955997705004,0.3170461659338831
391,AAPL,2025-04-04,237.5,25.3,put,6,1,0.32531,-0.93418,0.00857,-0.02972,0.05877,-0.10407,0.0410958904109589,22.248962912265483,22.32387517039108
392,AAPL,2025-04-04,240.0,0.21,call,3766,3257,0.2997,0.0356,0.0057,-0.03258,0.03597,0.00344,0.0410958904109589,0.2184524690648697,0.21
393,AAPL,2025-04-04,240.0,27.94,put,6,629,0.34665,-0.93948,0.00754,-0.0292,0.05505,-0.10575,0.0410958904109589,24.713627250627326,27.94
394,AAPL,2025-04-04,245.0,0.1,call,138,2516,0.31297,0.02117,0.00354,-0.02199,0.02332,0.00205,0.0410958904109589,0.1206470320066737,0.1
395,AAPL,2025-04-04,245.0,31.4,put,1,47,0.36174,-0.95965,0.00523,-0.01436,0.03984,-0.11001,0.0410958904109589,29.537240713670002,29.603802885618254
396,AAPL,2025-04-04,250.0,0.07,call,328,2938,0.33522,0.015,0.00246,-0.01751,0.01738,0.00145,0.0410958904109589,0.0830960212527092,0.07
398,AAPL,2025-04-04,255.0,0.06,call,26,1609,0.35671,0.01095,0.00176,-0.01416,0.01324,0.00106,0.0410958904109589,0.059144212450666256,0.06
400,AAPL,2025-04-04,260.0,0.03,call,13,2888,0.35946,0.0058,0.001,-0.00815,0.00757,0.00056,0.0410958904109589,0.028197952331345144,0.03
